"zip_code","borough","rental_price","date"
10004,"Manhattan",4223.93964394235,"x2024_07_31"
10004,"Manhattan",4204.98484848485,"x2024_08_31"
10005,"Manhattan",3128.81354579911,"x2015_01_31"
10005,"Manhattan",3133.32924438518,"x2015_02_28"
10005,"Manhattan",3156.62742393921,"x2015_03_31"
10005,"Manhattan",3239.17409238115,"x2015_04_30"
10005,"Manhattan",3258.17673902752,"x2015_05_31"
10005,"Manhattan",3242.82150915208,"x2015_06_30"
10005,"Manhattan",3225.08561119412,"x2015_07_31"
10005,"Manhattan",3232.93466443736,"x2015_08_31"
10005,"Manhattan",3249.80634937753,"x2015_09_30"
10005,"Manhattan",3229.0708128613,"x2015_10_31"
10005,"Manhattan",3207.92856330511,"x2015_11_30"
10005,"Manhattan",3139.89441333353,"x2015_12_31"
10005,"Manhattan",3131.90989699514,"x2016_01_31"
10005,"Manhattan",3151.20596016415,"x2016_02_29"
10005,"Manhattan",3200.12791497484,"x2016_03_31"
10005,"Manhattan",3212.73203534158,"x2016_04_30"
10005,"Manhattan",3209.82753971415,"x2016_05_31"
10005,"Manhattan",3223.75281803083,"x2016_06_30"
10005,"Manhattan",3257.20992377532,"x2016_07_31"
10005,"Manhattan",3282.55814355161,"x2016_08_31"
10005,"Manhattan",3267.34099771767,"x2016_09_30"
10005,"Manhattan",3215.72137709515,"x2016_10_31"
10005,"Manhattan",3180.44967067579,"x2016_11_30"
10005,"Manhattan",3116.32000924395,"x2016_12_31"
10005,"Manhattan",3115.1405311607,"x2017_01_31"
10005,"Manhattan",3090.94837982345,"x2017_02_28"
10005,"Manhattan",3098.13443970878,"x2017_03_31"
10005,"Manhattan",3104.34030967797,"x2017_04_30"
10005,"Manhattan",3141.5833971427,"x2017_05_31"
10005,"Manhattan",3207.82725765886,"x2017_06_30"
10005,"Manhattan",3251.27851706145,"x2017_07_31"
10005,"Manhattan",3261.67409582868,"x2017_08_31"
10005,"Manhattan",3269.28147074197,"x2017_09_30"
10005,"Manhattan",3246.46977769798,"x2017_10_31"
10005,"Manhattan",3211.81292438179,"x2017_11_30"
10005,"Manhattan",3162.30563762097,"x2017_12_31"
10005,"Manhattan",3156.74141273968,"x2018_01_31"
10005,"Manhattan",3167.90935891776,"x2018_02_28"
10005,"Manhattan",3192.88121687067,"x2018_03_31"
10005,"Manhattan",3213.37495391962,"x2018_04_30"
10005,"Manhattan",3237.37935092782,"x2018_05_31"
10005,"Manhattan",3278.88564403997,"x2018_06_30"
10005,"Manhattan",3319.55168836784,"x2018_07_31"
10005,"Manhattan",3388.82107145215,"x2018_08_31"
10005,"Manhattan",3397.64426398533,"x2018_09_30"
10005,"Manhattan",3401.44016987155,"x2018_10_31"
10005,"Manhattan",3352.74174494277,"x2018_11_30"
10005,"Manhattan",3325.07985256752,"x2018_12_31"
10005,"Manhattan",3293.97226463392,"x2019_01_31"
10005,"Manhattan",3305.06889103591,"x2019_02_28"
10005,"Manhattan",3335.35901669241,"x2019_03_31"
10005,"Manhattan",3372.17562709736,"x2019_04_30"
10005,"Manhattan",3402.58168329053,"x2019_05_31"
10005,"Manhattan",3427.38100220982,"x2019_06_30"
10005,"Manhattan",3447.3938494322,"x2019_07_31"
10005,"Manhattan",3440.6895307332,"x2019_08_31"
10005,"Manhattan",3430.70983389052,"x2019_09_30"
